title,uri,type,representative_latitude,representative_longitude,location_precision
Mariua,https://pleiades.stoa.org/places/40210,unlocated,,,rough
Sakolche/Sakole,https://pleiades.stoa.org/places/40284,unlocated,,,rough
Sarapion,https://pleiades.stoa.org/places/40292,unlocated,,,rough
Sargo,https://pleiades.stoa.org/places/40293,unlocated,,,rough
Salate/Solate,https://pleiades.stoa.org/places/40285,unlocated,,,rough
Marsyaba,https://pleiades.stoa.org/places/40211,unlocated,,,rough
Panos,https://pleiades.stoa.org/places/40246,island,,,rough
Phalangis M.,https://pleiades.stoa.org/places/40250,unlocated,,,rough
Maraeu/Maru/Matreu,https://pleiades.stoa.org/places/40207,unlocated,,,rough
Rauso,https://pleiades.stoa.org/places/40270,unlocated,,,rough
Morou,https://pleiades.stoa.org/places/40227,unlocated,,,rough
Sanina,https://pleiades.stoa.org/places/40289,unlocated,,,rough
Pytholaos Pr.,https://pleiades.stoa.org/places/40266,unlocated,,,rough
Mnemeion Pr.,https://pleiades.stoa.org/places/40224,unlocated,,,rough
Pythangelos,https://pleiades.stoa.org/places/40265,unlocated,,,rough
Pesendarai,https://pleiades.stoa.org/places/40249,unlocated,,,rough
Maratha,https://pleiades.stoa.org/places/40208,unlocated,,,rough
Sapaioi,https://pleiades.stoa.org/places/40290,unlocated,,,rough
Moscha Limen,https://pleiades.stoa.org/places/40228,unlocated,,,rough
Rathinai/Rathinoi,https://pleiades.stoa.org/places/40269,unlocated,,,rough
Sambracena/Sambrachate,https://pleiades.stoa.org/places/40286,unlocated,,,rough
Masonitai,https://pleiades.stoa.org/places/40212,unlocated,,,rough
Pano,https://pleiades.stoa.org/places/40245,unlocated,,,rough
Pnoups,https://pleiades.stoa.org/places/40253,unlocated,,,rough
Mandaith,https://pleiades.stoa.org/places/40204,unlocated,,,rough
Mandalum,https://pleiades.stoa.org/places/40205,unlocated,,,rough
Pistre,https://pleiades.stoa.org/places/40252,unlocated,,,rough
Palindromos Pr.,https://pleiades.stoa.org/places/40244,unlocated,,,rough
Maste,https://pleiades.stoa.org/places/40213,unlocated,,,rough
Samene,https://pleiades.stoa.org/places/40287,unlocated,,,rough
Myrike/Myrsiake (island),https://pleiades.stoa.org/places/40229,unlocated,,,rough
Sappheirine,https://pleiades.stoa.org/places/40291,island,,,rough
Mardache,https://pleiades.stoa.org/places/40209,unlocated,,,rough
Pechinoi,https://pleiades.stoa.org/places/40248,unlocated,,,rough
Pylaia M./Pylai M.,https://pleiades.stoa.org/places/40264,unlocated,,,rough
Nakis/Naki,https://pleiades.stoa.org/places/40233,unlocated,,,rough
Molibai,https://pleiades.stoa.org/places/40225,unlocated,,,rough
Rhapton,https://pleiades.stoa.org/places/40272,unlocated,,,rough
Sasu,https://pleiades.stoa.org/places/40296,unlocated,,,rough
Nikon,https://pleiades.stoa.org/places/40238,unlocated,,,rough
Sachle,https://pleiades.stoa.org/places/40280,unlocated,,,rough
Maste M.,https://pleiades.stoa.org/places/40214,unlocated,,,rough
Pontyris,https://pleiades.stoa.org/places/40255,unlocated,,,rough
Sabatra,https://pleiades.stoa.org/places/40275,unlocated,,,rough
Menouthias,https://pleiades.stoa.org/places/40222,unlocated,,,rough
Napegus,https://pleiades.stoa.org/places/40234,unlocated,,,rough
Pudnu,https://pleiades.stoa.org/places/40263,unlocated,,,rough
Melinos,https://pleiades.stoa.org/places/40218,unlocated,,,rough
Pseudokelis,https://pleiades.stoa.org/places/40259,unlocated,,,rough
Prionoton,https://pleiades.stoa.org/places/40258,unlocated,,,rough
Memnoneis,https://pleiades.stoa.org/places/40219,unlocated,,,rough
Pteros,https://pleiades.stoa.org/places/40262,unlocated,,,rough
Negra,https://pleiades.stoa.org/places/40235,unlocated,,,rough
Metine,https://pleiades.stoa.org/places/40223,unlocated,,,rough
Sabastrikon Stoma/Sebastikon Stoma,https://pleiades.stoa.org/places/40274,unlocated,,,rough
Makaria (island),https://pleiades.stoa.org/places/40203,island,,,rough
Polybiou,https://pleiades.stoa.org/places/40254,unlocated,,,rough
Ouodona,https://pleiades.stoa.org/places/40242,unlocated,,,rough
Mastitai,https://pleiades.stoa.org/places/40215,unlocated,,,rough
Novacum/Novata,https://pleiades.stoa.org/places/40239,unlocated,,,rough
Sabeone Maior,https://pleiades.stoa.org/places/40278,unlocated,,,rough
Satachthai/Satachtha,https://pleiades.stoa.org/places/40297,unlocated,,,rough
Temple District of Me-Turnat,https://pleiades.stoa.org/places/402975098,district,34.214546,45.08484,rough
Vounous-Bellapais,https://pleiades.stoa.org/places/402912540,cemetery,35.3065054,33.353218,precise
Nymphaeum divi Alexandri,https://pleiades.stoa.org/places/402082165,fountain,41.895267200293100,12.50368100145330,precise
Torre Scribla,https://pleiades.stoa.org/places/402874211,fort,39.71555025,16.29477385,precise
Tomb of the sons of Sextus Pompeius Justus,https://pleiades.stoa.org/places/402816478,tomb,41.8393333,12.5350616,precise
*Ištunda,https://pleiades.stoa.org/places/405745229,unlocated,37.666667,34.333333,precise
Untitled,https://pleiades.stoa.org/places/405440,centuriation,43.75,11.25,rough
Untitled,https://pleiades.stoa.org/places/405437,centuriation,43.75,10.25,rough
Untitled,https://pleiades.stoa.org/places/405439,centuriation,43.841840000000000,10.50703,rough
Untitled,https://pleiades.stoa.org/places/405438,centuriation,43.75,10.25,rough
Thracian Tomb of Kazanlak,https://pleiades.stoa.org/places/405244946,tomb,42.6258999,25.3991457,precise
Kirche auf der Akropolis,https://pleiades.stoa.org/places/40557241,church-2,36.15995414545100,29.781392058080000,precise
Villa Carmiano,https://pleiades.stoa.org/places/479701642,villa,40.70685178994160,14.50802032763350,precise
Academy/Akademeia/Akademia,https://pleiades.stoa.org/places/479670108,archaeological-site,37.9924520537854,23.707354413968900,precise
Caspingium,https://pleiades.stoa.org/places/479893606,unlocated,,,rough
Aracena,https://pleiades.stoa.org/places/479868441,settlement,37.8949414,-6.5624496,precise
Tre'r Ceiri hillfort,https://pleiades.stoa.org/places/479831455,fort,52.9748701,-4.424388,precise
Ras Siyyan,https://pleiades.stoa.org/places/479353527,cape,12.479,43.314,precise
Roman circus of Carthage,https://pleiades.stoa.org/places/470606135,circus,36.8505735,10.3144443,precise
Dermech basilica,https://pleiades.stoa.org/places/470606136,basilica,36.8517261,10.3272994,precise
Deir el-Shelwit,https://pleiades.stoa.org/places/477915982,temple-2,25.695202,32.578849,precise
Gelati Monastery,https://pleiades.stoa.org/places/477179882,monastery,42.29456112196090,42.7680822958053,precise
La Loggia,https://pleiades.stoa.org/places/477172416,city-wall,41.5928282,12.9643888,precise
Dolmen de la Pierre Blanche,https://pleiades.stoa.org/places/47784684,tomb,45.9470419,0.0931089,precise
Domus Clementis,https://pleiades.stoa.org/places/47784682,townhouse,41.88949168,12.49773919,precise
Tusson tumuli,https://pleiades.stoa.org/places/47784683,cemetery,45.9348012,0.08397835000000000,precise
Hypogeum of Ħal-Saflieni (Malta),https://pleiades.stoa.org/places/477527423,sanctuary,35.87,14.506389,precise
Ebabbar,https://pleiades.stoa.org/places/477553842,temple-2,31.2829,45.8497,precise
Forum Augusti,https://pleiades.stoa.org/places/47606496,plaza,41.89420185282230,12.486636478449600,precise
Forum of Conimbriga,https://pleiades.stoa.org/places/476697166,plaza,40.0997517,-8.4950275,precise
"Roman villa of Valle Mara, Sant’Angelo Romano (RM)",https://pleiades.stoa.org/places/476680332,villa,,,rough
Casale Sinibalda,https://pleiades.stoa.org/places/476680333,settlement,42.0112486,12.7550643,precise
Karalitanos Kolpos,https://pleiades.stoa.org/places/471957,water-open,39.1245985704471,9.221082459035550,precise
Caralitanum/Karalis (promontory),https://pleiades.stoa.org/places/471900,cape,39.1812044,9.1592143,precise
Elefantaria,https://pleiades.stoa.org/places/471916,station,41.078941,9.388604,precise
Hafa?,https://pleiades.stoa.org/places/471941,station,40.548365,8.83308,precise
Nure,https://pleiades.stoa.org/places/471982,station,40.685777,8.216247,precise
Pauli Putzu,https://pleiades.stoa.org/places/471994,villa,39.718603,8.638749,precise
Gorditanum Pr.,https://pleiades.stoa.org/places/471936,cape,40.9696884,8.2020324,precise
Kornensioi ‘Aichilensioi’,https://pleiades.stoa.org/places/471961,label,40.07518579808190,8.70114638797839,precise
Porticenses,https://pleiades.stoa.org/places/471998,settlement,39.697981,9.578276,precise
Neapolis,https://pleiades.stoa.org/places/471977,settlement,39.6871314,8.5533252,precise
Eut(h)ychiani,https://pleiades.stoa.org/places/471920,label,40.121430584176600,8.534283119892140,precise
Portus Luguidonis,https://pleiades.stoa.org/places/471999,settlement,40.617944,9.747191,precise
Korakensioi,https://pleiades.stoa.org/places/471960,label,40.617129191597500,8.514731022838500,precise
Gouroulis Nea?,https://pleiades.stoa.org/places/471937,settlement,40.189071,8.567526,precise
Pheronia,https://pleiades.stoa.org/places/471995,settlement,40.633146,9.717501,precise
Nurritani,https://pleiades.stoa.org/places/471983,label,40.29744325172530,9.228036642693600,precise
Enosis (island),https://pleiades.stoa.org/places/471917,island,39.145556,8.305833,precise
Carbia,https://pleiades.stoa.org/places/471901,station,40.557995,8.322198,precise
*Kaidros (river),https://pleiades.stoa.org/places/471956,river,40.28708023256890,9.48497242557133,precise
Fundus Moddol(...),https://pleiades.stoa.org/places/471930,villa,39.381546,8.943866,precise
Othoca,https://pleiades.stoa.org/places/471988,settlement,39.879418,8.611448,precise
Makopsisa,https://pleiades.stoa.org/places/471967,settlement,40.263151,8.770937,precise
Metalla,https://pleiades.stoa.org/places/471971,settlement,39.394012,8.500199,precise
Ilienses,https://pleiades.stoa.org/places/471951,label,40.30230467675010,8.959738350084030,precise
Coclearia,https://pleiades.stoa.org/places/471906,settlement,40.770672,9.673348,precise
*Cusinitani,https://pleiades.stoa.org/places/471910,label,40.240071621827900,9.417723458303550,precise
Hydata Hypsitana/Forum Traiani,https://pleiades.stoa.org/places/471947,settlement,39.995636,8.810955,precise
Nymphaia (island),https://pleiades.stoa.org/places/471984,island,40.57061020356180,8.151684402854540,precise
Patulcenses Campani,https://pleiades.stoa.org/places/471992,label,39.31945962137240,9.259190044896760,precise
Patulcii,https://pleiades.stoa.org/places/471993,label,40.19230130899230,8.80196799967942,precise
Nymphaios Limen,https://pleiades.stoa.org/places/471985,settlement,40.593709,8.205451,precise
Hieros? (river),https://pleiades.stoa.org/places/471946,river,39.5,8.5,rough
Custodia Rubriensis,https://pleiades.stoa.org/places/471911,station,39.830392,9.683113,precise
Cornus,https://pleiades.stoa.org/places/471907,settlement,40.093360442263900,8.50813121170055,precise
Iglesias,https://pleiades.stoa.org/places/471950,mine-2,39.312681,8.534334,precise
Fossae (island),https://pleiades.stoa.org/places/471927,island,41.195897301090000,9.409992412226760,precise
Maurousioi,https://pleiades.stoa.org/places/471970,label,39.22490686494640,8.633143265166870,precise
Oualentia,https://pleiades.stoa.org/places/471989,settlement,39.770507,9.034726,precise
Ficaria (island),https://pleiades.stoa.org/places/471924,island,39.08585,9.530689,precise
Molibodes (island),https://pleiades.stoa.org/places/471973,island,39.037822,8.405296,precise
Lula,https://pleiades.stoa.org/places/471965,mine-2,40.47001,9.485855,precise
Galillenses,https://pleiades.stoa.org/places/471932,label,39.50530648249420,9.306708084852840,precise
Corsi,https://pleiades.stoa.org/places/471908,label,40.99035170047510,9.113632677334200,precise
Fluminimaggiore,https://pleiades.stoa.org/places/471928,mine-2,39.437896,8.496933,precise
Martenses,https://pleiades.stoa.org/places/471969,label,39.69685980335750,9.211506324389620,precise
Hermaion Akron,https://pleiades.stoa.org/places/471945,cape,40.3404766,8.3862805,precise
Cheremule,https://pleiades.stoa.org/places/471904,villa,40.504996,8.725225,precise
Insani M.,https://pleiades.stoa.org/places/471953,mountain,40.00527951853620,9.336824409142240,precise
Ilva (island),https://pleiades.stoa.org/places/471952,island,41.21301789282860,9.411167545353730,precise
Chersonesos Pr.,https://pleiades.stoa.org/places/471905,cape,38.8643516,8.644872,precise
Decimoputzu,https://pleiades.stoa.org/places/471913,station,39.336422,8.916265,precise
Tavolara (island),https://pleiades.stoa.org/places/471944,island,40.906309592404400,9.712602255216960,precise
Maltamonenses,https://pleiades.stoa.org/places/471968,label,39.58114802515310,9.00923128285081,precise
Olbia,https://pleiades.stoa.org/places/471987,settlement,40.923,9.500426,precise
Pacheia Akra,https://pleiades.stoa.org/places/471991,cape,39.2279834,8.367022,precise
Fundus Cotronianus,https://pleiades.stoa.org/places/471929,villa,40.671239,8.689137,precise
Cuniculariae (islands),https://pleiades.stoa.org/places/471909,archipelago,41.29492533333330,9.359555666666670,precise
Hydata Lesitana,https://pleiades.stoa.org/places/471948,bath,40.440915,9.148493,precise
Gallicum/Taphros Fretum,https://pleiades.stoa.org/places/471933,water-open,41.3084659,9.2608628,precise
‘Luguidunec’,https://pleiades.stoa.org/places/471964,settlement,40.70536936727990,9.038802036408940,precise
Molaria,https://pleiades.stoa.org/places/471972,station,40.307764,8.8032,precise
Fifenses,https://pleiades.stoa.org/places/471925,label,40.07644218984160,9.53513090319097,precise
Nora,https://pleiades.stoa.org/places/471979,settlement,38.98439611765770,9.015980360058590,precise
Phintonis (island),https://pleiades.stoa.org/places/471996,island,41.20756307071140,9.462141451628790,precise
Numisiae,https://pleiades.stoa.org/places/471980,label,40.252207191470100,8.66779348609117,precise
Gouroulis Palaia?,https://pleiades.stoa.org/places/471938,settlement,40.397592,8.630918,precise
Herculis (islands),https://pleiades.stoa.org/places/471943,archipelago,41.05047283945440,8.273119372047130,precise
Diabate? Ins.,https://pleiades.stoa.org/places/471914,island,40.974487,8.217546,precise
Castelsardo,https://pleiades.stoa.org/places/471902,settlement,40.912809,8.713337,precise
Fanum Carisi,https://pleiades.stoa.org/places/471922,sanctuary,40.411572,9.631578,precise
Monte Urralidi,https://pleiades.stoa.org/places/471975,villa,39.571966,8.626281,precise
Loukouidonensioi,https://pleiades.stoa.org/places/471963,label,40.657804379617600,9.213872896854500,precise
Gemellae?,https://pleiades.stoa.org/places/471934,people,40.5,9.5,rough
Capo Testa,https://pleiades.stoa.org/places/471918,cape,41.23333,9.13333,precise
Kolymbarion Akron,https://pleiades.stoa.org/places/471959,cape,41.0,9.66667,precise
Karensioi,https://pleiades.stoa.org/places/471958,label,40.4768779319607,9.616844460260500,precise
Erucium,https://pleiades.stoa.org/places/471919,station,40.8346,8.883981,precise
Giddilitani,https://pleiades.stoa.org/places/471935,label,40.30978222225160,8.519547270283100,precise
Monte Sirai,https://pleiades.stoa.org/places/471974,settlement,39.166403,8.528911,precise
Ferraria,https://pleiades.stoa.org/places/471923,settlement,39.30132,9.367166,precise
Is Bangius,https://pleiades.stoa.org/places/471954,villa,39.789252,8.674557,precise
*Celesitani,https://pleiades.stoa.org/places/471903,label,40.18073063215210,9.4009224862242,precise
Herakleous? Limen,https://pleiades.stoa.org/places/471942,port,38.885163,8.81414,precise
Grugua,https://pleiades.stoa.org/places/471939,mine-2,39.383355,8.457435,precise
Nurac Sessar,https://pleiades.stoa.org/places/471981,settlement,40.321243,8.859221,precise
Nemus Sorabense/Sorabile,https://pleiades.stoa.org/places/471978,sanctuary,40.121856,9.253671,precise
Ploaghe,https://pleiades.stoa.org/places/471997,villa,40.665338,8.742815,precise
Khane Gauhar,https://pleiades.stoa.org/places/47191338,sanctuary,31.42384519,64.38009767,precise
Ascoli Satriano Roman bridge,https://pleiades.stoa.org/places/471093749,bridge,41.22838015575160,15.543920809282200,precise
Dispilio,https://pleiades.stoa.org/places/471781651,settlement,40.4856227,21.290224,precise
Etruscan altar of Grotta Porcina,https://pleiades.stoa.org/places/471681412,sanctuary,42.29418742908950,12.001519197055400,precise
Kalhu Archive 8,https://pleiades.stoa.org/places/471167621,archive-repository,36.099139,43.327856,precise
Roman amphitheater at Iol Caesarea,https://pleiades.stoa.org/places/471134383,amphitheatre,36.6090576,2.1987087,precise
