"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"9dfb6719-cb5c-4901-9245-b4bf0937f062","Strabo, 10.4.1-22.txt","Ῥαδαμάνθυος","char-offset:4951","PERSON","","","","","","","","",""
"4d0d737a-8b9c-4a0a-be33-28c9c61caa71","Strabo, 10.4.1-22.txt","Μίνως","char-offset:5192","PERSON","","","","","","","","",""
"098d1eae-37cf-4524-9592-2183c3e55e03","Strabo, 10.4.1-22.txt","τοῦ Διὸς ἄντρον","char-offset:5242","PLACE","http://pleiades.stoa.org/places/589675","Aigaion Antron|Aigaion Antron, Psykhro/Diktaian cave","-0750/0300","35.1627678","25.444909","sanctuary,cave","VERIFIED","cave","uncertain identification."
"23d7b137-4a63-437c-95ee-8bed3b6015f3","Strabo, 10.4.1-22.txt","Μίνως","char-offset:5415","PERSON","","","","","","","","",""
"4e61fb1c-5636-45b8-b6e9-5c0354d1b884","Strabo, 10.4.1-22.txt","Μινώταυρον","char-offset:5634","PERSON","","","","","","","","",""
"e0f247b3-a5f3-41b6-b776-db0389715719","Strabo, 10.4.1-22.txt","Θησεῖ","char-offset:5671","PERSON","","","","","","","","",""
"1afd15f1-3710-4047-8774-7d7e6980f03a","Strabo, 10.4.1-22.txt","Δαιδάλῳ","char-offset:5690","PERSON","","","","","","","","",""
"be97ce3b-1e63-46e7-87aa-57aadfa37492","Strabo, 10.4.1-22.txt","Μίνω","char-offset:5814","PERSON","","","","","","","","",""
"6b70c1f7-bcbc-4997-8be8-24c4d8c845c4","Strabo, 10.4.1-22.txt","ποιητὴς","char-offset:5862","PERSON","","","","","","","","author",""
"9c68b606-f076-4f7a-8e6b-58692327f48e","Strabo, 10.4.1-22.txt","Μίνωα","char-offset:5939","PERSON","","","","","","","","",""
