sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
81,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Eporedia,Eporedia,Eporedia,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/383642,45.466604,7.875942,,settlement,
82,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Vitricio,Vitricium,Vitricium,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/383824,45.668586,7.690596,,station,
83,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Augusta Pretoria,Augusta Pretoria,Augusta Praetoria,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/383579,45.737444,7.3161705,,settlement,
84,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Summo Penino,Summus Poeninus,Summus P(o)eninus,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/167932,45.75,7.25,,station,
85,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Octoduro,Octodurus,Octodurus/Forum Claudii Vallensium,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/167859,46.100848,7.073918,,settlement,
86,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Tarnaias,Transits,Tarnaias?,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/177637,46.242249,6.989159,,settlement,
87,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Penne Locos,Penne Loci/Pennolucos,Penne Locos,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/177602,46.397952,6.925836,,station,
88,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Vibisco,Viviscus,Vivisco,m. p.,VIIII,m. p. VIIII,9.0,,https://pleiades.stoa.org/places/177663,46.458838,6.847173,,station,
90,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Minnodunum,Minnodunum,Minnodunum,m. p.,VI,m. p. VI,6.0,,https://pleiades.stoa.org/places/177580,46.671963,6.796935,,station,
91,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Aventiculum Helvetiorum,Aventicum,Aventicum,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/177495,46.88008,7.04071033333333,,settlement,
92,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Petinesca,Petinesca,Petinesca,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/177603,47.1093935,7.2999945,,settlement,
93,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Salodurum,Salodurum,Salodurum,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/177624,47.206955,7.533305,,settlement,
94,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Augusta Rauracum,Augusta Raurica,Col. Augusta Raurica,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/177494,47.533241,7.722118,,settlement,
95,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Cambete,Cambete,Cambete,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/177486,47.690543,7.503772,,station,
97,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Argantovaria,Argentovaria,Argentovaria?,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/108755,48.0512685,7.545778,,settlement,
98,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Helvetum,Helvetum,Helvetum/Ellelum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/109041,48.372887,7.616824,,settlement,
